IGT_ID,IGT_IMP_ID,IGT_BGT_ID
9885,10797,5
9886,10778,5
9887,10796,5
9888,10777,9
9889,10903,9
9890,10902,5
9891,10901,5
9892,10900,9
9893,10899,5
9894,10898,5
9895,10897,5
9896,10896,5
9899,10895,5
9898,10894,5
9900,10893,9
9901,10892,9
9902,9540,10
9903,9539,5
9904,10891,9
9905,9538,5
9906,10890,5
9907,9537,9
9908,10795,3
9909,10795,11
9910,10795,9
9911,10794,9
9912,10888,9
9913,10793,9
9914,10792,9
11784,10889,9
9916,10791,9
9917,10887,9
11783,10790,11
11782,10790,10
9920,10886,5
9921,10789,5
9922,10788,5
9923,10885,5
9924,10787,9
9925,10786,5
9926,10785,9
9927,10784,5
9928,10884,9
11785,10883,8
9930,10882,5
9931,10881,9
9933,10880,5
9934,10879,9
9935,10878,5
9936,10877,5
9937,10876,5
9938,10875,5
9939,10874,5
9940,10873,5
9941,10872,5
9942,10871,5
9943,10870,5
9944,10869,5
9945,10868,5
9946,10867,5
9949,10866,5
9948,10865,5
9950,10864,5
9951,10776,14
9952,10775,5
9953,10774,5
9954,10773,5
9955,10772,5
9956,10771,5
9957,10770,5
9958,10769,5
9959,10768,9
9960,10767,5
9961,10766,5
9962,10765,5
9963,10764,5
9964,10763,5
9965,10762,5
9966,10761,5
9967,10760,5
9973,2853,5
9978,3993,5
10121,10731,9
10122,10730,5
10123,10729,5
10124,10728,5
10125,10727,5
10126,10726,5
10127,10725,8
10128,10724,5
10129,10723,5
10130,10722,14
10131,10721,5
10132,10720,5
10133,10719,5
10134,10718,9
10135,10717,9
10136,10716,5
10137,10446,5
10138,10445,5
10139,10444,5
10140,10443,5
10141,10442,5
10142,10441,9
10143,10440,5
10144,10439,5
10145,10438,5
10146,10437,5
10147,10436,5
10148,10435,5
10149,10434,5
10150,10433,5
10151,10432,5
10152,10431,5
10153,10430,5
10154,10429,5
10155,10428,9
10156,10427,9
10157,10426,5
10158,10425,5
10159,10424,5
10160,10423,9
10161,10422,5
10162,10421,5
10163,10420,9
10164,10419,9
10165,10418,5
12087,10417,9
10167,10416,5
10168,10415,5
10169,10414,5
10170,10413,5
10171,10412,5
10172,10411,5
10173,10410,5
12088,10409,9
10175,10408,9
10221,10759,9
10222,10757,8
10223,10756,9
10224,10755,9
10225,10754,5
10226,10753,5
10227,10752,5
10228,10750,5
10229,10749,5
10230,10748,5
10231,10747,5
11788,10746,9
10233,10745,14
11817,2163,10
10236,10744,5
10237,10743,5
10238,10742,5
10239,10741,5
10240,10740,5
10241,10739,5
10242,10738,5
10243,10407,5
10244,10406,8
10245,10737,5
10246,10736,5
12089,10405,9
11789,10735,13
11790,10735,9
10250,10734,5
10251,10733,5
10252,10732,9
10253,10863,5
10254,10862,5
10255,10861,5
10256,10860,5
10257,10859,9
10258,10858,5
10259,10857,8
10260,10856,9
10261,10855,5
10262,10854,5
10263,10853,5
10264,10852,5
10265,10851,9
10266,10850,14
10267,10850,9
10268,10849,14
10269,10848,5
10270,10847,5
10271,10846,5
10272,10845,9
10273,10844,5
10274,10843,5
10277,10842,5
10276,10841,5
10278,10404,5
12090,10403,9
10282,10402,5
10283,10401,5
10284,10400,5
10285,10399,5
10286,10398,5
10287,10397,5
10288,10396,5
10289,10395,5
10290,10393,5
10291,10392,5
12091,10391,9
10293,10390,5
10294,10389,5
10295,10388,5
10296,10387,5
10297,10386,5
10298,10385,5
10299,10384,5
10300,10383,9
10301,10382,9
10302,10381,9
10303,10380,5
10304,10379,5
10305,10378,5
10306,10377,5
10307,10376,5
10308,10375,5
12092,10374,5
10310,10373,5
10311,10372,5
10312,10371,5
10313,10370,8
10314,10369,5
10315,10368,5
10316,10367,9
10317,10366,9
10345,10365,9
10346,10364,9
10347,10363,9
12093,10362,9
10349,10361,9
12094,10360,9
10351,10359,9
10352,10358,5
10353,10357,14
10354,10357,9
10355,10356,14
10356,10355,5
10357,10354,5
10358,10353,5
10359,10352,5
10360,10351,5
10361,10350,5
10362,10349,5
10363,10840,5
10364,10839,5
10365,10838,5
10366,10837,9
10367,10836,5
10368,10835,5
10369,10834,5
10370,10833,5
10371,10832,9
10372,10831,5
10373,10830,9
10374,10829,14
10375,10828,5
10376,10827,5
10377,10826,5
10378,10348,5
10379,10347,5
10380,10346,5
10381,10345,5
10382,10344,5
10383,10343,5
10384,10342,5
10385,10341,5
10386,10340,5
10387,10339,5
10388,10338,8
10389,10337,5
10390,10336,8
10391,10335,5
10392,10334,5
10393,10333,5
10394,10332,5
10395,10331,5
10396,10330,5
10397,10329,7
10398,10329,14
10404,10328,5
10400,10327,5
10403,10326,5
10402,10325,5
10405,10324,9
10406,10323,10
10407,10323,11
10408,10322,5
10409,10321,5
10410,10320,9
10411,10319,5
10412,10318,9
10413,10317,14
10414,10316,5
10415,10315,5
10416,10314,5
10417,6398,5
10418,6396,5
10419,6395,5
10420,6392,5
10421,10289,5
10481,10313,5
10482,10312,5
10483,10311,5
10484,10310,5
10485,10309,5
10486,10308,5
10487,10307,5
10488,10306,5
10489,10305,5
10490,10304,5
10491,10303,5
10492,10302,5
12095,10301,5
10494,10300,5
10495,10299,5
10496,10298,5
10497,10297,5
10498,10296,5
10499,10295,9
10500,10294,5
10501,10293,5
10502,10292,5
10503,10291,5
10515,10290,10
10505,10232,5
10506,10231,5
10507,10230,5
10508,10229,5
10509,10228,5
10510,10227,9
10511,10226,5
10512,10225,5
10513,10224,5
10514,10223,5
10527,10222,5
10517,10221,9
10518,10220,5
10519,10219,5
10520,10217,9
10522,10216,5
10523,10215,5
10524,10214,5
10525,10213,5
10526,10212,9
10528,10211,5
10529,10288,5
10530,10210,5
10532,10287,5
10533,10286,5
10534,10285,5
10535,10284,5
10536,10209,5
10537,10283,9
10538,10282,7
12096,10281,5
10540,10280,5
12097,10279,9
12098,10279,8
10543,10278,5
10544,10277,10
10545,10277,11
10547,10276,5
10548,10275,5
10549,10274,5
12099,10273,5
10551,10272,10
10552,10271,5
10553,10270,5
10554,10269,5
10555,10268,5
10556,10267,5
10557,10266,5
10558,10265,5
12100,10264,5
10560,10263,5
10561,10262,5
12101,10261,5
10563,10260,5
10564,10259,9
10565,10258,5
10566,10257,5
10567,10256,5
10568,10255,5
10569,10254,5
10570,10253,13
10571,10252,5
10572,10251,5
10573,10250,5
10574,10248,5
10575,10247,5
10576,10246,14
10577,10245,5
10578,10244,5
10579,10243,5
10580,10242,5
10581,10241,9
10582,10240,9
10583,10239,9
10584,10238,10
10585,10237,10
10586,10236,5
10587,10235,5
10588,10234,3
10589,10234,9
10590,10233,9
12103,10208,14
12102,10208,7
10593,10207,9
10594,10206,9
10595,10205,8
10596,10204,8
10597,10203,5
10598,10115,5
10599,10113,10
10600,10113,14
10601,10112,10
12104,10109,14
12105,10109,9
12106,10098,5
12108,10096,14
10606,10093,5
10607,6389,13
10608,10092,9
10609,10091,9
10610,10089,9
12109,10086,9
10612,10084,10
10613,10084,5
10614,10083,13
10615,10083,10
10616,10077,5
10617,10076,9
10618,10074,9
12110,10068,5
10620,10067,14
10621,10066,9
10622,10065,9
12112,10064,5
10624,10063,9
10625,10062,9
12113,10061,9
10627,10060,9
12114,10059,9
10629,10058,9
10630,10202,9
10631,10201,14
10632,10201,9
10633,10200,9
10634,10198,9
12115,10199,9
10636,10197,9
10637,10196,9
12116,10195,8
12117,10194,8
10640,10193,5
10641,10192,16
10642,10191,5
10643,10190,5
10644,10189,5
10645,10188,5
10646,10187,5
12118,10186,14
12119,10186,5
10649,10185,9
12120,10184,9
10651,10183,9
10652,10182,9
10653,10181,5
10654,10180,9
10655,10179,9
12121,10178,5
10657,10177,5
12122,10176,5
10659,10175,5
10660,10174,5
10661,10173,5
10662,10172,5
10663,10171,5
10664,10170,8
10665,10169,9
10666,10168,5
10667,10167,5
10668,10166,5
10669,10165,5
10670,10164,5
10671,10163,9
10672,10162,5
10673,10161,10
10674,10161,11
10675,10161,9
10676,10160,5
10677,10159,5
10678,10158,9
12123,10157,9
10680,10156,10
10681,10155,3
10682,10155,9
10683,10154,10
10684,10153,9
10685,10152,5
10686,10151,9
10687,10150,5
10688,10149,5
10689,10148,5
10690,10147,5
10691,10146,5
10692,10145,5
10693,10144,5
10694,10143,5
10695,10142,7
10696,10142,5
10697,10141,7
10698,10140,5
10699,10139,5
10700,6385,5
10701,6383,5
10702,6382,8
10703,10138,5
10704,10137,5
10705,10136,5
10706,10135,5
10707,10134,5
10708,10133,5
10709,10132,5
10710,10131,5
10711,10130,5
10712,10129,5
10713,10128,5
10714,10127,5
10715,10126,5
10716,10125,5
10717,10124,5
10718,10123,8
10719,10045,5
10720,10044,5
10721,10043,9
10722,10042,9
10723,10041,5
10724,10040,5
10725,10039,5
10726,10038,5
10727,10037,5
10728,10036,5
10729,10035,5
10730,10034,5
10731,10033,5
10732,10032,5
10733,10031,5
10734,10030,5
10735,10025,9
10736,10024,9
10737,10023,5
12124,10022,5
12125,10021,5
10740,10020,10
10741,10020,11
10742,10020,9
10743,10019,10
10744,10019,5
10745,10018,10
10746,10018,5
10747,10017,5
10748,10016,10
10749,10016,5
10750,10015,5
10751,10014,9
10752,10013,5
10753,10029,5
10754,10028,5
10755,10027,5
10756,10026,5
12126,10012,5
10758,10011,9
10759,10010,5
10760,10009,5
12127,10008,9
12129,10007,9
12130,10006,9
12131,10005,9
10765,10120,14
10766,10119,8
10767,10122,5
10768,10121,7
10769,10118,5
10770,10117,5
10771,10116,5
10772,10114,5
12132,10111,9
10774,10110,9
10775,10108,8
10776,10107,5
10777,10106,5
10778,10105,8
10779,10104,5
10780,10103,5
10781,10102,9
10782,10101,5
10783,10100,5
10784,10097,3
10785,10097,13
10786,10097,9
10787,10095,13
12133,10094,13
10789,10082,5
10790,10081,9
10791,10080,5
10792,10079,5
10793,10078,14
10794,10078,9
10795,10075,9
12135,10073,9
12136,10072,9
12137,10071,9
12138,10070,9
10800,10069,9
10801,9878,5
10802,9877,5
10803,9876,5
10804,9875,9
10805,9874,5
12139,9873,5
10807,9872,5
10808,9871,9
10809,9870,5
10810,9869,8
10811,9868,5
10812,9867,5
10813,9866,8
10814,9865,5
10815,9864,5
10816,9863,5
10817,9862,9
10818,9861,9
10819,9860,9
10820,9859,9
10821,9858,9
10822,9857,9
12142,9856,14
12143,9856,9
12140,9855,14
12141,9855,9
10827,9854,5
10828,9853,5
10829,9852,9
10830,9851,9
10831,9850,9
10832,9849,9
10833,9848,9
10834,9847,9
10835,9846,5
10836,9845,5
10837,9844,5
10838,9843,5
10839,9842,5
10840,9840,5
10841,9838,9
10842,9837,8
10843,9836,5
10844,9835,5
10845,9834,5
10846,9833,9
10847,9832,9
10848,9831,5
10849,9830,5
10850,9829,5
10851,9828,5
10858,9827,5
10853,9775,5
10854,9826,5
10855,9773,5
12144,9825,5
10857,9771,5
10859,9824,5
10860,10057,5
10861,9769,5
10862,10056,14
10863,10056,9
10864,10055,10
10865,10055,5
10866,9768,5
10867,10054,5
10868,10053,5
10869,10052,5
10870,9767,5
10871,10051,5
10872,9765,5
10873,9764,5
10874,9762,9
10876,9759,5
10877,9756,14
10878,9755,13
10879,9752,8
10880,9751,14
10881,10050,5
10882,10049,5
10883,10048,5
10884,10047,5
10885,10046,9
12145,9823,9
10887,9819,8
10888,9817,8
10889,9815,8
10890,9814,8
10891,9811,5
10892,9809,8
10893,9806,5
12146,9805,5
10895,9801,5
10896,9800,5
10897,9797,5
10898,9795,5
10899,9793,5
10900,9792,5
10901,9790,5
10902,9788,5
10903,9784,5
10904,9782,5
10905,9779,5
10906,9777,8
10907,10004,5
10908,10003,7
10909,10002,14
10910,10001,8
12153,10000,13
12154,9999,5
10913,9998,9
10914,9996,5
10915,9995,5
10916,9994,8
10917,9992,5
10918,9990,14
12155,9989,5
10920,9986,5
10921,9984,9
10922,9983,9
10923,9982,5
10924,9981,9
10925,9980,9
10926,9979,9
10927,9978,9
10928,9976,5
10929,9975,9
10930,9974,5
10931,9972,9
12156,6371,9
10933,6366,5
10934,6365,5
10935,6363,8
10936,6362,14
12157,6361,9
10938,6360,9
10939,9965,14
10940,9965,9
10941,9963,5
10942,9961,5
10947,9959,5
10948,9957,5
12158,9955,5
10950,9953,9
10951,9951,9
10952,9950,5
10953,9947,8
10954,9946,8
10955,9944,5
10956,9942,5
10957,9940,5
10958,6359,8
10959,6358,8
10960,6357,5
10961,6356,5
10962,6355,5
10963,9938,9
10964,9935,9
10965,9932,9
10966,6353,9
10967,9931,14
10968,9930,14
10969,9930,9
10970,9926,5
10971,9997,5
10972,9993,9
10973,9991,10
10974,9988,9
10975,9987,9
10976,9985,5
10977,9977,5
10978,9973,9
12159,9971,5
10981,9970,9
10982,9969,5
10983,9968,5
12160,9967,9
10985,9966,9
10986,9964,5
10987,9962,5
10988,9960,5
10989,9958,5
10990,9956,5
10991,9954,5
10992,9952,5
10993,9949,5
10994,9948,5
10995,9945,5
10996,9943,5
10997,9941,5
10998,9939,5
10999,9937,5
11000,9936,5
11001,9934,5
11002,9933,5
11003,9929,5
11004,9927,9
11005,9928,3
11006,9928,13
11007,9928,9
11010,9925,5
11009,9923,5
11011,9922,5
12161,9921,5
11013,9920,5
11014,9918,9
11015,9915,9
11016,9914,7
11017,9913,5
11018,9907,5
11019,9906,5
11020,9904,5
11021,9902,5
11022,9899,5
11023,9898,9
11024,9896,7
11025,9894,5
11026,9893,9
11027,9891,5
11028,9889,9
11029,9886,9
12163,9885,14
12162,9885,7
11032,9883,14
11033,9672,5
11034,9669,9
11035,9880,9
11036,9663,9
11037,9664,9
11038,9665,9
11039,9661,13
11040,9667,5
11041,9660,14
11042,9658,14
11043,6350,9
11044,9652,5
11045,6349,5
11046,9650,5
11047,9649,8
11048,9648,9
11049,9647,5
11050,9646,5
11051,9645,5
11052,9644,5
11053,9643,10
11054,9643,14
11055,9642,5
11056,9641,14
11057,9641,9
11058,9640,9
11059,9639,5
11060,9638,5
11061,9637,5
11062,9636,9
11063,9635,5
11064,9634,7
11065,9633,5
11066,9632,5
11067,9631,5
11068,9630,5
11069,9629,5
11070,9628,9
11071,9627,5
11072,9626,5
11073,9625,9
11074,9924,5
11075,9919,5
11076,9917,5
11077,9916,13
11078,9912,5
11079,9911,9
11080,9910,5
11081,9909,5
11082,9908,14
11083,9908,9
11084,9905,9
11085,9903,5
11086,9901,5
12164,9900,5
11088,9747,5
11095,9897,9
11096,9746,3
11097,9746,9
11098,9895,5
11100,9892,9
11101,9890,5
11104,9745,5
11105,9888,9
11106,9743,5
11107,9887,5
11109,9739,5
11110,9738,5
11111,9884,9
11112,9736,5
12181,9882,9
11137,9725,5
11115,9881,5
12165,9879,9
12147,9724,10
12148,9724,7
11129,9675,14
11130,9675,5
11131,9674,9
11132,9673,9
11136,9721,5
11140,9718,5
11141,9714,5
11142,9712,14
11143,9709,9
11145,11158,14
11170,10702,5
11195,10570,9
11200,10548,12
11207,9706,9
11208,9703,5
11209,9702,16
11210,9701,14
12151,9700,9
12149,9700,3
12150,9700,13
11214,9699,5
11215,9698,5
11324,9697,9
11217,9822,5
11218,9821,5
11219,9820,5
11220,9766,5
11221,9763,5
12171,9761,5
11223,9760,9
11224,9758,5
11225,9757,5
11226,9754,9
11227,9753,5
11228,9750,9
11229,9749,5
11230,9748,13
11231,9744,5
11232,9742,13
11233,9741,5
11234,9740,9
11235,9737,9
11236,9735,5
12172,9733,5
11238,9732,9
11239,9730,5
11240,9729,9
12173,9728,16
11242,9727,9
12174,9726,16
12175,9723,9
12176,9722,5
11246,9720,5
11247,9719,9
12177,9717,9
11249,9716,5
11250,9715,9
11251,9713,9
11252,9711,9
11253,9710,5
11256,9708,9
11255,9707,9
11257,9705,9
11258,9704,5
11259,9694,5
11260,9693,9
11263,9692,10
11264,9692,7
11265,9691,9
11266,9690,13
11267,9690,5
11268,9689,5
11270,9688,9
11271,9687,9
11272,9686,9
11273,9685,5
11274,9684,9
11275,9683,5
11277,9682,9
11278,9681,5
11279,9680,5
11280,9679,5
11282,9678,5
11283,9677,9
11286,9676,5
11287,9671,5
11288,9670,5
11290,9668,9
11291,9666,5
11292,9662,5
11293,9657,5
11294,9656,9
11295,9655,5
11296,9654,5
11297,9653,5
11298,9651,5
11299,4446,9
11300,4208,5
11301,9617,5
11302,9616,5
11303,9614,5
11304,9613,5
11305,9624,5
11306,9623,5
11307,9622,5
11308,9621,9
11309,9620,5
11310,9619,5
11311,9618,5
11312,9615,9
11313,9609,5
11314,9607,5
11315,6346,9
11316,6345,9
11317,9605,5
12152,9696,9
11332,9695,9
11349,9818,9
11355,9816,5
12166,9813,5
11368,1138,5
12167,9812,9
11377,9810,5
12168,9808,13
11380,9807,5
11381,9804,14
11382,9804,9
12169,9803,5
12170,9802,9
11385,9799,3
11386,9799,5
11388,6472,5
11443,2627,5
11472,4715,9
11504,4524,9
11756,1420,16
11682,9796,5
11683,9794,5
11684,9791,5
11685,9789,5
11688,9787,5
11687,9786,5
11689,9785,9
11690,9783,5
11691,9781,16
11692,9781,7
11693,9780,14
11694,9778,5
11695,9776,5
11696,9774,8
11697,9772,5
11698,9770,5
11703,6457,8
11715,1396,9
11716,3570,9
11720,4191,9
11761,4859,9
11734,3894,9
11737,3431,5
11740,3131,5
11744,146,5
11818,2163,5
11819,4443,5
11871,6448,5
11872,6447,5
11873,6444,8
11874,6442,8
11876,1287,5
11941,3148,9
11955,2233,9
11968,11635,5
11969,11634,10
11970,11633,5
11971,11632,5
11972,11631,5
11973,11630,14
11974,11629,5
11975,11628,5
11976,11627,13
11977,11627,10
11978,11626,5
11979,11625,5
11980,11624,9
11981,11623,5
11982,11622,5
11983,11621,5
11984,11620,5
11985,11619,5
11986,11618,5
11987,11617,5
11988,11616,5
11989,11615,5
11990,11614,5
11991,11613,5
11992,11612,5
11994,11611,5
11995,11610,5
11996,11609,9
11997,11608,5
11998,11607,9
11999,11605,5
12000,11606,5
12001,11604,5
12002,11603,5
12003,11602,9
12004,11601,5
12005,11600,9
12006,11599,5
12007,11598,9
12008,11597,5
12009,11596,9
12010,11595,5
12011,11594,9
12012,11593,5
12013,11592,5
12014,11591,5
12015,11590,5
12016,11589,10
12017,11589,9
12018,11588,5
12019,11587,5
12020,11586,5
12021,10533,5
12022,10532,5
12023,10531,5
12024,10530,5
12062,1171,9
12182,7379,9
12338,9595,5
12184,9225,14
12185,6453,9
12186,6451,5
12272,6449,13
12188,6443,5
12189,7360,9
12190,7359,3
12191,7359,10
12192,7358,9
12209,9002,13
12211,9002,5
12210,9002,7
12196,7357,5
12197,7356,5
12198,9001,5
12199,8139,5
12200,8138,5
12201,8137,5
12263,8136,9
12203,8133,5
12204,8132,5
12264,8131,5
12206,8130,5
12219,8129,5
12208,8128,5
12212,7603,5
12213,7602,5
12215,7601,5
12265,7600,5
12217,7599,5
12220,7598,5
12221,9228,5
12222,9229,9
12223,7597,5
12339,7596,9
12225,7354,5
12227,7353,5
12229,7352,9
12231,7351,5
12233,7350,5
12234,7349,5
12236,9224,5
12238,7289,9
12385,7288,5
12241,7287,5
12340,7595,5
12266,7594,9
12244,7593,5
12245,7591,9
12246,7591,5
12341,7592,9
12248,7590,5
12249,7589,5
12342,7588,5
12251,7587,5
12252,7586,5
12268,6565,9
12269,6564,5
12255,6562,9
12271,7707,5
12257,7706,5
12258,7706,12
12259,9227,9
12260,9226,5
12344,7431,5
12262,7402,9
12384,7435,5
12274,7434,5
12275,7433,9
12276,7432,5
12277,7412,5
12278,7409,5
12280,7408,9
12281,7396,5
12282,7395,5
12345,7394,5
12284,7393,5
12346,7392,5
12286,7391,5
12288,7390,5
12414,6436,5
12415,6435,5
12416,6433,5
12417,6432,5
12418,6431,5
12419,6427,5
12420,6425,5
12421,6423,5
12298,7385,5
12299,7384,5
12300,7383,5
12301,7382,5
12347,7534,5
12348,7533,5
12304,7530,5
12307,7527,9
12306,7526,5
12308,7521,5
12309,7520,5
12310,7519,5
12311,7518,5
12395,7515,5
12349,7514,5
12316,9218,5
12322,9217,9
12318,9216,9
12319,7450,5
12397,7449,5
12321,7448,5
12323,7501,5
12396,7500,5
12325,7499,5
12327,7498,5
12328,7497,5
12351,7454,5
12332,7453,5
12331,7452,5
12334,7451,14
12335,7447,5
12398,7446,5
12422,7445,11
12387,7286,5
12355,7285,5
12356,7267,5
12358,7263,5
12360,7262,5
12362,7261,9
12389,7258,9
12388,7258,3
12366,7257,5
12367,7256,14
12392,7249,3
12393,7249,10
12394,7248,5
12371,7247,9
12372,9222,5
12374,9220,5
12376,9219,5
12378,7246,9
12380,7245,5
12381,7548,5
12383,7547,5
12399,9215,5
12400,9214,5
12497,9213,5
12405,7437,9
12404,7437,13
12406,7436,13
12407,7436,9
12408,7430,5
12413,7429,14
12411,7428,5
12412,7427,14
12423,7445,9
12425,7426,5
12426,7425,9
12427,7424,5
12428,7423,5
12429,7420,5
12431,7419,5
12432,7418,5
12435,7417,5
12436,7416,5
12443,7407,5
12495,7406,9
12446,7405,5
12447,7404,9
12496,7403,5
12450,9212,5
12451,9211,5
12452,9210,5
12453,9209,5
12455,7401,5
12456,7400,5
12457,7399,5
12458,7398,5
12459,7389,5
12460,7388,9
12461,7387,5
12500,7386,5
12463,7381,5
12501,7380,5
12465,9168,5
12467,9167,5
12468,9166,5
12502,9165,5
12503,7378,14
12473,7377,5
12474,7376,5
12475,7375,5
12476,7374,9
12477,7373,5
12479,7372,5
12480,7371,5
12482,7370,5
12525,7369,10
12485,7368,5
12486,7367,5
12488,7366,9
12489,7365,14
12490,7443,5
12491,7442,5
12492,7441,5
12493,7440,5
12494,7439,5
12504,7363,5
12505,7362,5
12506,7361,5
12507,7177,5
12508,7176,5
12509,7175,5
12510,7174,14
12511,7172,9
12678,7169,9
12514,6378,5
12516,6377,5
12517,6376,5
12521,9161,9
12523,9160,9
12526,7166,8
12527,7165,5
12528,7490,5
12529,7489,5
12530,7488,5
12531,7487,5
12532,7486,5
12535,7485,5
12536,7484,5
12537,7477,9
12538,7476,5
12540,7483,5
12542,7482,5
12544,7481,5
12546,7480,5
12547,7479,5
12549,7478,5
12550,7475,5
12551,7474,5
12552,7473,5
12553,7472,5
12554,7471,5
12556,7470,5
12557,7469,5
12559,7468,5
12560,7467,5
12562,7466,5
12563,7465,5
12564,7464,5
12565,7463,5
12567,9159,5
12568,9158,5
12572,9157,5
12574,9156,5
12575,7462,9
12577,7460,5
12578,7459,9
12580,7700,9
12581,7698,9
12582,7458,5
12583,7623,5
12584,7291,5
12585,7290,14
12586,7284,10
12587,7283,5
12599,7282,14
12592,7281,5
12597,7280,5
12598,7279,14
12601,7278,5
12602,7277,5
12603,7276,5
12604,9154,5
12605,9153,5
12606,9152,5
12607,9151,5
12608,7275,5
12610,7274,5
12612,7273,9
12613,7272,9
12614,7271,5
12615,7270,5
12617,7269,5
12619,7268,5
12621,7266,5
12625,7265,5
12627,7260,5
12628,7259,5
12629,7255,5
12630,7254,9
12633,7253,5
12635,7252,5
12637,7251,9
12638,7250,5
12640,7244,5
12642,7243,5
12643,6470,9
12644,6467,5
12645,9146,5
12646,9145,5
12648,9144,5
12652,7242,8
12653,7241,5
12654,7240,5
12656,7239,5
12657,7238,5
12659,7237,5
12660,7236,5
12662,7235,5
12663,7234,5
12664,7233,5
12665,7232,5
12666,7231,5
12667,7230,5
12668,7229,5
12669,7228,5
12670,7227,5
12671,7226,5
12676,7225,9
12679,7171,9
12681,7170,10
12682,6473,9
12683,7168,9
12686,7167,9
12688,7164,5
12689,7163,5
12691,9143,5
12693,9142,5
12697,9141,5
12699,7160,9
12704,7161,5
12709,7694,5
12710,7159,5
12713,7158,5
12714,7157,5
12715,7156,9
12718,7154,5
12719,7153,5
12722,7144,5
12721,7143,5
12723,7140,5
12724,7139,5
12725,7138,5
12726,7137,5
12727,7136,14
12728,7132,5
12729,7131,5
12730,9138,5
12731,9137,5
12732,9136,5
12734,7130,5
12736,7129,5
12738,7128,5
12739,7125,5
12740,7124,5
12741,7123,9
12742,7122,5
12744,7121,5
12746,7120,5
12748,7119,5
12749,7118,10
12750,7117,5
12751,7116,5
12752,7115,5
12755,7114,5
12758,7113,5
12762,7112,5
12763,7111,5
12766,7109,5
12767,7108,13
12769,7104,5
12770,7103,5
12771,7102,10
12773,7101,8
12775,6925,5
12776,6924,5
12777,7960,5
12778,7959,9
12779,7957,5
12780,7958,5
